"No.","Time","Source","Destination","Protocol","Length","Info"
"126","2.269704","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=140544 Ack=1309 Win=277 Len=1392 [TCP segment of a reassembled PDU]"
"127","2.269704","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"128","2.271254","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"129","2.271757","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"130","2.271757","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"131","2.275011","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"132","2.275011","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"133","2.275243","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"134","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"135","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"136","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"137","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"138","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"139","2.277509","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"140","2.277766","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"141","2.277766","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"142","2.280773","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"143","2.280773","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"144","2.280918","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"145","2.280918","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"146","2.284499","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"147","2.284652","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"148","2.284652","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"149","2.286598","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"150","2.286598","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"151","2.286858","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"152","2.288551","157.240.195.56","10.100.102.210","TLSv1.3","173","[TCP Previous segment not captured] , Continuation Data"
"153","2.438122","10.100.102.210","157.240.195.56","TLSv1.3","198","[TCP ACKed unseen segment] , Application Data"
"154","2.497810","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"155","2.498396","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=182458 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"156","2.498396","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"157","2.501290","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=186634 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"158","2.501290","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=185242 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"159","2.501484","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=188026 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"160","2.501484","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=189418 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"161","2.502553","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=192202 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"162","2.502553","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=190810 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"163","2.502881","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=193594 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"164","2.502881","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=194986 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"165","2.504450","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=196378 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"166","2.504450","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"167","2.507772","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"168","2.507772","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=200554 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"169","2.507997","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=201946 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"170","2.507997","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=203338 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"171","2.512915","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=206122 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"172","2.512915","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=204730 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"173","2.513030","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=208906 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"174","2.513030","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=207514 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"175","2.514024","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=211690 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"176","2.514024","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=210298 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"177","2.514024","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=213082 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"178","2.514024","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"179","2.514024","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"180","2.514024","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=217258 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"181","2.514287","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=220042 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"182","2.514287","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=218650 Ack=1453 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"183","2.516910","157.240.195.56","10.100.102.210","TLSv1.3","1273","Application Data"
"184","2.730494","10.100.102.210","157.240.195.56","TLSv1.3","203","Application Data"
"185","2.791112","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"186","2.839578","157.240.195.56","10.100.102.210","TLSv1.3","170","Application Data"
"187","2.839578","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=222804 Ack=1602 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"188","2.839578","157.240.195.56","10.100.102.210","TLSv1.3","207","Application Data, Application Data"
"189","2.839793","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=224349 Ack=1602 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"190","2.839793","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"191","2.845771","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"192","2.845959","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"193","2.847098","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"194","2.847098","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"195","2.847246","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"196","2.849371","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"197","2.849371","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"198","2.849621","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"199","2.849621","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"200","2.854689","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"201","2.854689","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"202","2.854932","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"203","2.854932","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"204","2.855450","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"205","2.855450","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"206","2.855450","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"207","2.855450","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"208","2.855714","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"209","2.855714","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"210","2.858008","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"211","2.858008","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"212","2.858285","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"213","2.858285","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"214","2.860408","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"215","2.860408","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"216","2.860631","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"217","2.860631","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"218","2.860771","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"219","2.860771","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"220","2.861173","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"221","2.861173","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"222","2.863326","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"223","2.864061","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"224","2.864061","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"225","2.866010","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"226","2.866010","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"227","2.866315","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"228","2.866315","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"229","2.869026","157.240.195.56","10.100.102.210","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"230","2.869225","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"231","2.869225","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"232","2.871393","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"233","2.871393","157.240.195.56","10.100.102.210","TLSv1.3","1446","Continuation Data"
"234","2.871393","157.240.195.56","10.100.102.210","TLSv1.3","1352","Continuation Data"
"235","3.197795","157.240.195.56","10.100.102.210","TLSv1.2","147","Application Data"
"236","3.201325","10.100.102.210","157.240.195.56","TLSv1.2","146","Application Data"
"237","3.429993","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"238","3.587802","157.240.195.56","10.100.102.210","TLSv1.2","126","Application Data"
"239","5.384543","157.240.195.56","10.100.102.210","TLSv1.2","171","Application Data"
"240","5.388187","10.100.102.210","157.240.195.56","TLSv1.2","146","Application Data"
"241","25.894278","157.240.195.56","10.100.102.210","TLSv1.2","241","Application Data"
"242","25.920500","10.100.102.210","157.240.195.56","TLSv1.2","126","Application Data"
"243","29.163779","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"244","29.328146","157.240.195.56","10.100.102.210","TLSv1.2","126","Application Data"
"245","31.600839","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"246","31.604139","10.100.102.210","157.240.195.56","TLSv1.2","148","Application Data"
"247","41.633861","157.240.195.56","10.100.102.210","TLSv1.2","240","Application Data"
"248","41.652266","10.100.102.210","157.240.195.56","TLSv1.2","126","Application Data"
"249","44.978060","157.240.195.56","10.100.102.210","TCP","1446","443  >  52286 [ACK] Seq=9111 Ack=1760 Win=1094 Len=1392 [TCP segment of a reassembled PDU]"
"250","44.978060","157.240.195.56","10.100.102.210","TLSv1.2","175","Application Data"
"251","44.978060","157.240.195.56","10.100.102.210","TCP","1446","443  >  52286 [ACK] Seq=10624 Ack=1760 Win=1094 Len=1392 [TCP segment of a reassembled PDU]"
"252","44.978060","157.240.195.56","10.100.102.210","TLSv1.2","1446","Application Data"
"253","44.983378","157.240.195.56","10.100.102.210","TLSv1.2","848","Application Data"
"254","45.145070","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"255","45.835280","10.100.102.210","157.240.195.56","TLSv1.3","92","[TCP ACKed unseen segment] , Application Data"
"256","45.894516","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"257","46.011400","157.240.195.56","10.100.102.210","TLSv1.3","237","Application Data"
"258","46.011400","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=306601 Ack=1640 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"259","46.011400","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"260","46.014798","157.240.195.56","10.100.102.210","TLSv1.3","947","Application Data, Application Data"
"261","54.225591","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"262","54.387799","157.240.195.56","10.100.102.210","TLSv1.2","126","Application Data"
"263","62.134411","157.240.195.56","10.100.102.210","TCP","1446","443  >  52286 [ACK] Seq=14274 Ack=1919 Win=1094 Len=1392 [TCP segment of a reassembled PDU]"
"264","62.134411","157.240.195.56","10.100.102.210","TLSv1.2","175","Application Data"
"265","62.134411","157.240.195.56","10.100.102.210","TCP","1446","443  >  52286 [ACK] Seq=15787 Ack=1919 Win=1094 Len=1392 [TCP segment of a reassembled PDU]"
"266","62.134411","157.240.195.56","10.100.102.210","TLSv1.2","976","Application Data, Application Data"
"267","62.270827","10.100.102.210","157.240.195.56","TLSv1.2","129","Application Data"
"268","62.291611","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"269","62.432691","157.240.195.56","10.100.102.210","TLSv1.2","1063","Application Data"
"270","62.559296","10.100.102.210","157.240.195.56","TLSv1.3","204","Application Data"
"271","62.621848","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"272","62.621848","157.240.195.56","10.100.102.210","TLSv1.3","243","Application Data"
"273","62.623334","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=310502 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"274","62.623334","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"275","62.623334","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=313286 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"276","62.623334","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=314678 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"277","62.623334","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=316070 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"278","62.623334","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=317462 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"279","62.623771","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=320246 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"280","62.623771","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=318854 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"281","62.623771","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=321638 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"282","62.623771","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=323030 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"283","62.628492","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=324422 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"284","62.628492","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"285","62.628492","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"286","62.628492","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=328598 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"287","62.633356","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  53337 [PSH, ACK] Seq=331382 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"288","62.633356","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  53337 [ACK] Seq=329990 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"289","62.633356","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=332774 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"290","62.633356","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=334166 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"291","62.646387","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [ACK] Seq=335558 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
"292","62.646387","157.240.195.56","10.100.102.210","TCP","1446","443  >  53337 [PSH, ACK] Seq=336950 Ack=1790 Win=290 Len=1392 [TCP segment of a reassembled PDU]"
