"No.","Time","Source","Destination","Protocol","Length","Info"
"289","67.952891","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"290","68.110996","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"291","68.750613","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"292","73.667102","10.100.102.210","157.240.195.56","TLSv1.2","349","Application Data"
"293","73.883069","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"294","74.139749","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"295","74.141334","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"296","74.143320","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"297","74.145662","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"298","74.151123","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"299","74.151392","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"300","74.394940","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"301","74.394940","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"302","74.408681","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"303","74.414718","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"304","74.434590","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"305","74.434755","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"306","74.865778","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"307","74.869814","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"308","77.131670","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"309","79.024540","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"310","81.827681","10.100.102.210","157.240.195.56","TLSv1.2","285","Application Data"
"311","81.998494","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"312","82.249813","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"313","82.255283","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"314","82.339191","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"315","82.343020","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"316","82.344670","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"317","82.354699","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"318","82.383806","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"319","82.383806","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"320","82.391484","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"321","82.398366","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"322","82.433653","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"323","82.445226","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"324","82.945745","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"325","82.949455","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"326","83.260861","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"327","83.458356","157.240.195.56","10.100.102.210","TLSv1.3","93","Application Data"
"328","86.631871","157.240.195.56","10.100.102.210","TLSv1.2","328","Application Data"
"329","86.936220","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"330","86.995889","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"331","87.196920","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"332","87.915045","157.240.195.56","10.100.102.210","TLSv1.2","344","Application Data"
"333","88.032640","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"334","88.045393","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"335","88.112022","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"336","88.134780","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"337","88.139664","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"338","88.159900","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"339","88.322862","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"340","88.475848","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"341","90.886358","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"342","91.090408","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"343","91.103010","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"344","91.167217","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"345","91.195305","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"346","91.372484","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"347","91.383270","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"348","92.623977","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"349","96.962239","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"350","99.056163","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"351","100.919228","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"352","102.610952","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"353","102.676864","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"354","104.315547","10.100.102.210","157.240.195.56","TLSv1.2","301","Application Data"
"355","104.503287","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"356","104.808360","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"357","104.808360","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"358","104.812431","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"359","104.825275","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"360","104.827544","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"361","104.829159","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"362","104.840554","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"363","104.911120","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"364","104.911120","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"365","104.911120","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"366","104.919739","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"367","104.923418","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"368","104.942996","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"369","104.943272","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"370","105.014345","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"371","105.017656","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"372","105.627332","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"373","105.895321","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"374","105.935599","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"375","106.139375","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"376","107.319369","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"377","107.726827","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"378","107.731131","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"379","109.059068","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"380","110.184876","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=188 Ack=125 Win=512 Len=1"
"381","110.191167","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=125 Ack=189 Win=273 Len=0 SLE=188 SRE=189"
"382","110.215305","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=854 Ack=276 Win=509 Len=1"
"383","110.221263","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=276 Ack=855 Win=298 Len=0 SLE=854 SRE=855"
"384","119.042291","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"385","122.139593","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"386","122.319682","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"387","125.339721","157.240.195.56","10.100.102.210","TLSv1.2","360","Application Data"
"388","125.583011","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"389","125.596126","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"390","125.758431","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"391","128.189583","10.100.102.210","157.240.195.56","QUIC","1292","Initial, DCID=244beb3c55b7073c, PKN: 1, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, PADDING, PING, PING, PADDING"
"392","128.258268","157.240.195.56","10.100.102.210","QUIC","1274","Initial, SCID=764840f9013ad93d, PKN: 3405136, CRYPTO, ACK, PADDING"
"393","128.309122","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"394","131.486893","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"395","131.708057","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"396","131.726870","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"397","131.894679","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"398","136.113298","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"399","136.125842","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"400","141.315126","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"401","144.404103","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"402","144.630843","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"403","144.645887","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"404","144.850377","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"405","147.205218","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"406","147.971962","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"407","150.328433","157.240.195.56","10.100.102.210","TLSv1.2","296","Application Data"
"408","150.495679","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"409","150.525183","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"410","150.687548","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"411","153.284019","10.100.102.210","157.240.195.56","TLSv1.2","432","Application Data"
"412","153.502812","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"413","153.756375","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"414","153.761473","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"415","153.766609","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"416","153.772019","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"417","153.808010","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"418","153.811876","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"419","153.817755","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"420","153.818640","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"421","153.821408","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"422","153.828333","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"423","153.909875","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"424","153.924940","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"425","154.407632","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"426","154.410354","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"427","155.202715","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=188 Ack=125 Win=512 Len=1"
"428","155.207624","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=125 Ack=189 Win=273 Len=0 SLE=188 SRE=189"
"429","155.233711","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=854 Ack=276 Win=509 Len=1"
"430","155.246351","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=276 Ack=855 Win=298 Len=0 SLE=854 SRE=855"
"431","164.195235","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"432","164.477560","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=1715e99f7de18540, PKN: 1, PADDING, PING, PING, PING, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"433","164.478085","10.100.102.210","35.186.224.25","TLSv1.2","163","Application Data"
"434","164.478149","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"435","164.484177","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=125 Ack=298 Win=273 Len=0"
"436","164.484177","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=125 Ack=337 Win=273 Len=0"
"437","164.484177","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"438","164.485695","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=f80b3cfe0d10f54f, PKN: 1, PING, PADDING, PING, PING, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, PADDING, PING"
"439","164.486167","10.100.102.210","35.186.224.25","TLSv1.2","348","Application Data"
"440","164.486507","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"441","164.486613","10.100.102.210","35.186.224.25","TLSv1.2","372","Application Data"
"442","164.492197","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=276 Ack=1149 Win=303 Len=0"
"443","164.492197","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=276 Ack=1188 Win=303 Len=0"
"444","164.492197","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=276 Ack=1506 Win=307 Len=0"
"445","164.492660","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"446","164.511064","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=d715e99f7de18540, PKN: 1, ACK, PADDING"
"447","164.516950","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=f80b3cfe0d10f54f, PKN: 1, ACK, PADDING"
"448","164.540161","10.100.102.210","35.186.224.25","TCP","54","63559  >  443 [ACK] Seq=337 Ack=164 Win=512 Len=0"
"449","164.540162","10.100.102.210","35.186.224.25","TCP","54","63586  >  443 [ACK] Seq=1506 Ack=315 Win=509 Len=0"
"450","164.547263","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=f80b3cfe0d10f54f, PKN: 3, PADDING, PING, PADDING"
"451","164.550591","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"452","164.551509","10.100.102.210","35.186.224.25","QUIC","205","Protected Payload (KP0), DCID=d715e99f7de18540"
"453","164.552930","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=f80b3cfe0d10f54f, PKN: 2, ACK, PADDING"
"454","164.553466","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"455","164.554307","10.100.102.210","35.186.224.25","QUIC","209","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"456","164.571107","35.186.224.25","10.100.102.210","QUIC","560","Protected Payload (KP0)"
"457","164.571107","35.186.224.25","10.100.102.210","QUIC","163","Protected Payload (KP0)"
"458","164.571107","35.186.224.25","10.100.102.210","QUIC","560","Protected Payload (KP0)"
"459","164.571107","35.186.224.25","10.100.102.210","QUIC","163","Protected Payload (KP0)"
"460","164.571107","35.186.224.25","10.100.102.210","TLSv1.2","139","Application Data"
"461","164.571667","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=d715e99f7de18540"
"462","164.571770","35.186.224.25","10.100.102.210","TLSv1.2","138","Application Data"
"463","164.571770","35.186.224.25","10.100.102.210","TLSv1.2","121","Application Data"
"464","164.571874","10.100.102.210","35.186.224.25","TCP","54","63586  >  443 [ACK] Seq=1506 Ack=466 Win=508 Len=0"
"465","164.572118","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"466","164.574353","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"467","164.574894","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"468","164.577251","10.100.102.210","35.186.224.25","QUIC","1094","Protected Payload (KP0), DCID=d715e99f7de18540"
"469","164.577569","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"470","164.577623","10.100.102.210","35.186.224.25","QUIC","82","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"471","164.577783","10.100.102.210","35.186.224.25","QUIC","377","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"472","164.585700","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"473","164.585700","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"474","164.585700","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"475","164.585700","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=249 Ack=376 Win=273 Len=0"
"476","164.586393","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=466 Ack=1545 Win=307 Len=0"
"477","164.590399","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"478","164.590399","35.186.224.25","10.100.102.210","QUIC","70","Protected Payload (KP0)"
"479","164.594822","10.100.102.210","35.186.224.25","QUIC","233","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"480","164.600563","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"481","164.617069","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=d715e99f7de18540"
"482","164.632353","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"483","164.713337","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"484","164.713337","35.186.224.25","10.100.102.210","QUIC","395","Protected Payload (KP0)"
"485","164.713337","35.186.224.25","10.100.102.210","QUIC","361","Protected Payload (KP0)"
"486","164.713337","35.186.224.25","10.100.102.210","QUIC","840","Protected Payload (KP0)"
"487","164.713337","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"488","164.713337","35.186.224.25","10.100.102.210","QUIC","361","Protected Payload (KP0)"
"489","164.713888","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"490","164.714254","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"491","164.714397","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"492","164.714769","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=d715e99f7de18540"
"493","164.714950","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=d715e99f7de18540"
"494","164.719489","10.100.102.210","35.186.224.25","QUIC","109","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"495","164.720534","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"496","164.725207","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"497","164.750437","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"498","164.750437","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"499","164.750437","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"500","164.750928","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"501","164.751109","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"502","164.752310","35.186.224.25","10.100.102.210","QUIC","512","Protected Payload (KP0)"
"503","164.752310","35.186.224.25","10.100.102.210","QUIC","563","Protected Payload (KP0)"
"504","164.752310","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"505","164.752645","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"506","164.816769","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"507","164.851513","10.100.102.210","35.186.224.25","QUIC","381","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"508","164.861751","35.186.224.25","10.100.102.210","QUIC","1044","Protected Payload (KP0)"
"509","164.862196","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"510","164.866770","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"511","164.892205","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"512","164.892495","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"513","164.933944","35.186.224.25","10.100.102.210","QUIC","332","Protected Payload (KP0)"
"514","164.934227","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"515","164.935604","10.100.102.210","35.186.224.25","QUIC","112","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"516","164.941469","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"517","164.979107","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"518","165.044223","35.186.224.25","10.100.102.210","QUIC","682","Protected Payload (KP0)"
"519","165.044633","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=f80b3cfe0d10f54f"
"520","165.074660","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"521","165.611460","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"522","165.793300","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"523","165.840009","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"524","165.997503","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"525","168.092433","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"526","168.096422","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"527","172.153212","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"528","180.841862","157.240.195.56","10.100.102.210","TLSv1.2","328","Application Data"
"529","181.019297","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"530","181.050446","10.100.102.210","157.240.195.56","TLSv1.2","157","Application Data"
"531","181.135693","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"532","181.150576","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"533","181.259105","157.240.195.56","10.100.102.210","TLSv1.2","144","Application Data"
"534","183.812542","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"535","184.224399","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"536","188.239646","10.100.102.210","157.240.195.56","QUIC","1292","Initial, DCID=d732503ea7f99445, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING"
"537","188.306344","157.240.195.56","10.100.102.210","QUIC","1274","Initial, SCID=7627c0b146435ff8, PKN: 12007700, CRYPTO, ACK, PADDING"
"538","191.187698","10.100.102.210","157.240.195.56","TLSv1.2","285","Application Data"
"539","191.440410","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"540","191.440410","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"541","191.747436","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"542","191.747436","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"543","191.747436","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"544","191.755729","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"545","191.764603","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"546","191.766733","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"547","191.860961","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"548","191.866042","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"549","191.952459","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"550","191.965488","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"551","193.437401","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"552","193.441224","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"553","194.883088","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"554","198.403688","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"555","199.325166","157.240.195.56","10.100.102.210","TLSv1.2","496","Application Data"
"556","199.397402","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"557","200.401093","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"558","200.708470","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"559","200.713668","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"560","200.842374","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"561","202.647736","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"562","204.445071","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"563","204.450499","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"564","205.520452","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"565","206.647333","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"566","207.107598","157.240.195.56","10.100.102.210","TLSv1.2","237","Application Data"
"567","207.173636","10.100.102.210","157.240.195.56","TLSv1.2","181","Application Data"
"568","207.334434","157.240.195.56","10.100.102.210","TLSv1.2","319","Application Data"
"569","207.349291","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"570","207.524831","157.240.195.56","10.100.102.210","TLSv1.2","183","Application Data"
"571","207.604021","10.100.102.210","157.240.195.56","TLSv1.2","132","Application Data"
"572","209.597971","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=1544 Ack=466 Win=508 Len=1"
"573","209.598006","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=375 Ack=249 Win=511 Len=1"
"574","209.610011","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=249 Ack=376 Win=273 Len=0 SLE=375 SRE=376"
"575","209.610011","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=466 Ack=1545 Win=307 Len=0 SLE=1544 SRE=1545"
"576","211.052785","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"577","212.675880","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"578","217.760839","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
